time,V_C,I_L,V_IN
0.0025565,-178.2276141,-0.418431999,-137.1870771
0.002557,-178.6395099,-0.016950933,-133.4188667
0.0025575,-178.2806932,0.416609934,-131.2929099
0.002558,-177.0974059,0.861043361,-130.8290675
0.0025585,-175.1044327,1.286907955,-131.0244687
0.002559,-172.3541332,1.677110444,-127.0421675
0.0025595,-168.887449,2.070536336,-120.3707103
0.00256,-164.67702,2.473104548,-112.8134014
0.0025605,-159.7486074,2.855756384,-103.7356528
0.002561,-154.0725434,3.271472879,-98.53490912
0.0025615,-147.6171043,3.700582493,-98.19550967
0.002562,-140.4199998,4.056278664,-102.9060019
0.0025625,-132.6820957,4.282519751,-108.8553508
0.002563,-124.6558832,4.361208354,-113.3665124
0.0025635,-116.6116962,4.295335699,-116.2858444
0.002564,-108.8065833,4.116494458,-118.5867302
0.0025645,-101.4234971,3.844382524,-122.349042
0.002565,-94.63179075,3.481417134,-123.8667786
0.0025655,-88.5741092,3.047401639,-123.2437414
0.002566,-83.35813832,2.579039149,-121.4475534
0.0025665,-79.02811022,2.091971157,-122.6332822
0.002567,-75.6452989,1.568980303,-123.9447736
0.0025675,-73.26916424,1.004693631,-126.9288131
0.002568,-71.95151045,0.408319879,-129.9553566
0.0025685,-71.73648607,-0.196350521,-130.9303027
0.002569,-72.63799779,-0.778503858,-131.0884085
0.0025695,-74.59468641,-1.335858134,-132.2441025
0.00257,-77.56656216,-1.86704668,-133.7753932
0.0025705,-81.49740174,-2.365673162,-136.9294582
0.002571,-86.31117223,-2.8209037,-137.4304964
0.0025715,-91.91203098,-3.217466864,-136.3993241
0.002572,-98.18082243,-3.529910761,-132.8805514
0.0025725,-104.9461591,-3.745727176,-129.9671673
0.002573,-112.0224138,-3.871802586,-128.5276312
0.0025735,-119.2354336,-3.910211478,-127.9817747
0.002574,-126.4226558,-3.857977437,-125.7981133
0.0025745,-133.4322243,-3.706700367,-123.9434445
0.002575,-140.0748159,-3.445217921,-120.9291918
0.0025755,-146.1700362,-3.110351141,-119.226492
0.002576,-151.6055104,-2.742146192,-121.6992255
0.0025765,-156.3269869,-2.366845608,-125.9747307
0.002577,-160.3383373,-1.996888289,-131.6881281
0.0025775,-163.6936666,-1.638805102,-137.0684266
0.002578,-166.4390575,-1.327660717,-142.9222161
0.0025785,-168.6394972,-1.052204111,-145.9472163
0.002579,-170.3437438,-0.795053225,-147.6123333
0.0025795,-171.5765443,-0.541900851,-148.3351476
0.00258,-172.3386342,-0.281514634,-146.4061415
0.0025805,-172.6018116,0.004578977,-141.683411
0.002581,-172.2931213,0.332972987,-136.8544286
0.0025815,-171.3618966,0.672968945,-134.5281691
0.002582,-169.8014549,1.010504083,-136.2230376
0.0025825,-167.6576233,1.296511561,-139.5911926
0.002583,-165.0377926,1.521830653,-143.3144007
0.0025835,-162.053103,1.688567734,-146.0405955
0.002584,-158.8308747,1.782092302,-147.914433
0.0025845,-155.4880885,1.820288193,-147.8376129
0.002585,-152.1040928,1.822521643,-147.9507736
0.0025855,-148.7526469,1.792967991,-147.0644855
0.002586,-145.4785952,1.74974227,-142.9428165
0.0025865,-142.270592,1.72153232,-137.3908578
0.002587,-139.0807837,1.726114099,-132.1706056
0.0025875,-135.8794013,1.72880938,-128.5942182
0.002588,-132.6815785,1.725283283,-126.900402
0.0025885,-129.4982698,1.709608388,-127.1332987
0.002589,-126.3671727,1.665589722,-127.801295
0.0025895,-123.3530957,1.583928085,-126.5403777
0.00259,-120.5053253,1.484955302,-125.5975596
0.0025905,-117.8559501,1.377422825,-126.0737953
0.002591,-115.4265397,1.246740572,-122.6844101
0.0025915,-113.2429374,1.11534392,-118.3434062
0.002592,-111.2833912,1.00022187,-116.9622043
0.0025925,-109.526015,0.898054729,-116.7100046
0.002593,-107.9614744,0.791088501,-114.9639007
0.0025935,-106.5954637,0.68888089,-109.8895479
0.002594,-105.3665072,0.64525294,-105.8628924
0.0025945,-104.1988384,0.620438244,-99.63727991
0.002595,-103.0418572,0.641456332,-90.73055468
0.0025955,-101.7434653,0.772178026,-83.33932843
0.002596,-100.1661305,0.936068404,-77.97865568
0.0025965,-98.26977355,1.116596578,-75.33650933
0.002597,-96.02299433,1.308909644,-73.62083395
0.0025975,-93.43396811,1.483502621,-71.58356628
0.002598,-90.53157835,1.653935924,-67.5346086
0.0025985,-87.2913923,1.839095098,-61.52608378
0.002599,-83.70243951,2.032611432,-58.08344188
0.0025995,-79.77946693,2.20840148,-59.24796527
0.0026,-75.57106586,2.326721578,-60.80271225
0.0026005,-71.19500966,2.384552543,-61.09664264
0.002601,-66.76041416,2.393598681,-60.54635688
0.0026015,-62.35432535,2.362197308,-60.23870093
0.002602,-58.04393116,2.296071161,-58.75511894
0.0026025,-53.87381518,2.210204492,-53.78686702
0.002603,-49.833309,2.157476849,-47.89270687
0.0026035,-45.89532097,2.10859171,-43.41592229
0.002604,-42.05660114,2.041704451,-40.64119969
0.0026045,-38.33824676,1.957738949,-37.7640221
0.002605,-34.78069494,1.87782659,-31.90401666
0.0026055,-31.36068082,1.815053018,-26.27049207
0.002606,-28.02614664,1.788258481,-21.67368123
0.0026065,-24.723839,1.791336797,-18.01948006
0.002607,-21.41655009,1.775786212,-11.71068136
0.0026075,-18.09626228,1.828335867,-1.400838705
0.002608,-14.60576585,1.952180654,9.422943001
0.0026085,-10.81526447,2.15151777,19.1031389
0.002609,-6.628700258,2.367302967,26.17848508
0.0026095,-2.038474911,2.59263882,27.64080059
0.00261,2.959813157,2.799170048,29.17889225
0.0026105,8.295942713,2.952707701,31.22452142
0.002611,13.87041835,3.058075644,33.3902266
0.0026115,19.6103449,3.129818881,33.62261928
0.002612,25.43345828,3.156176705,32.2838048
0.0026125,31.24113797,3.101359649,30.4721588
0.002613,36.87772719,2.968438279,30.45035661
0.0026135,42.20907929,2.788877846,31.11166805
0.002614,47.18358281,2.591949266,35.84709447
0.0026145,51.81005745,2.402907028,40.97312344
0.002615,56.08177193,2.208625354,42.69063623
0.0026155,59.97034916,1.989265584,42.70130379
0.002616,63.42879643,1.739300558,39.91065092
0.0026165,66.38531526,1.444355383,33.3155561
0.002617,68.72056664,1.07459452,30.04517374
0.0026175,70.32558621,0.64612409,29.59789854
0.002618,71.1240646,0.217207472,30.59251498
0.0026185,71.14517517,-0.191215722,31.15534925
0.002619,70.4271959,-0.581518414,28.45652101
0.0026195,68.99166269,-0.97127315,24.75453357
0.00262,66.81385949,-1.381019243,22.37029738
0.0026205,63.88842948,-1.77684825,17.10280171
0.002621,60.21044811,-2.203564595,6.627041378
0.0026215,55.70766332,-2.657379339,-4.221743618
0.002622,50.36164562,-3.129627657,-13.86921005
0.0026225,44.06795349,-3.668657064,-21.50259521
0.002623,36.77272339,-4.204959753,-26.05340116
0.0026235,28.50972979,-4.71411492,-28.02287271
0.002624,19.1965881,-5.497028752,-28.08467544
0.0026245,7.549598972,-7.037870731,-26.21383244
0.002625,-6.035431128,-7.442440292,-26.73094749
0.0026255,-19.38800839,-6.829878237,-26.4160411
0.002626,-30.96160741,-5.645308105,-25.12965745
0.0026265,-40.55624016,-4.848638616,-26.93456287
0.002627,-49.19929427,-4.490043014,-32.45303374
0.0026275,-57.1825091,-4.138274064,-39.66658383
0.002628,-64.53024641,-3.790422682,-46.99694899
0.0026285,-71.22480673,-3.433099227,-52.16632805
0.002629,-77.27364468,-3.104652073,-57.69209514
0.0026295,-82.73071076,-2.808126734,-64.54054451
0.00263,-87.67229686,-2.531489454,-71.18373252
0.0026305,-92.12481625,-2.27562388,-74.52382708
0.002631,-96.10518565,-2.02662434,-76.52418866
0.0026315,-99.60838183,-1.75654626,-78.26758101
0.002632,-102.5975931,-1.473051806,-78.98462734
0.0026325,-105.0470551,-1.169329898,-76.98493024
0.002633,-106.9143942,-0.837285072,-75.06083551
0.0026335,-108.143731,-0.486881302,-70.5642702
0.002634,-108.6856898,-0.092555932,-65.3262498
0.0026345,-108.4459052,0.361979095,-59.36689831
0.002635,-107.3278506,0.852803263,-49.42400703
0.0026355,-105.235289,1.416795672,-41.73028917
0.002636,-102.0717773,1.994332675,-36.79958857
0.0026365,-97.85781189,2.544104508,-34.56651519
0.002637,-92.64736348,3.082693676,-30.21228922
0.0026375,-86.45557981,3.618688194,-21.46654512
0.002638,-79.26674327,4.139872499,-8.899439854
0.0026385,-71.08635816,4.694867723,5.204487844
0.002639,-61.26366776,6.5044339,17.32136481
0.0026395,-45.39237651,10.61221377,25.91784775
0.00264,-23.33221326,12.74235356,30.64861759
0.0026405,0.775595067,12.95662321,38.17274806
0.002641,23.88118098,11.79468791,46.16074176
0.0026415,44.05246712,9.875722724,52.72428817
0.002642,60.04980673,7.411178896,60.06819984
0.0026425,71.91341375,5.548269371,64.94878475
0.002643,81.38823744,4.836032177,69.07308237
0.0026435,90.01588207,4.48083267,72.44958778
0.002644,97.98172959,4.121292953,76.17244971
0.0026445,105.2617103,3.73339572,78.38974313
0.002645,111.7886332,3.309469994,76.91169378
0.0026455,117.4733356,2.82797469,75.2347615
0.002646,122.2240666,2.29078348,75.57907072
0.0026465,125.9522856,1.73085591,76.35439881
0.002647,128.6342659,1.168277422,77.64541702
0.0026475,130.2774971,0.604032174,76.56951579
0.002648,130.8739715,0.03599597,74.33804742
0.0026485,130.4036972,-0.545557704,71.12996028
0.002649,128.8634901,-1.118139386,69.24205932
0.0026495,126.285986,-1.658094118,68.05912648
0.00265,122.7339183,-2.168093631,68.70238427
0.0026505,118.2768965,-2.623384114,71.84723635
0.002651,113.0451674,-3.008099836,76.28714565
0.0026515,107.1982665,-3.301998277,80.08196493
0.002652,100.9151054,-3.471447276,81.00956071
0.0026525,94.41020617,-3.53277883,80.59992201
0.002653,87.84661643,-3.539567914,78.54425899
0.0026535,81.31690852,-3.517086125,75.19256527
0.002654,74.85802325,-3.47009317,70.45048298
0.0026545,68.5125747,-3.378148082,62.75338215
0.002655,62.33241607,-3.295656938,50.93007653
0.0026555,56.30669894,-3.230870462,38.24609571
0.002656,50.26347864,-3.308437087,26.47606635
0.0026565,44.02509582,-3.43086796,13.53685702
0.002657,37.55644866,-3.56723331,2.708475012
0.0026575,30.77486014,-3.756358232,-2.160709782
0.002658,23.64066926,-3.944679055,-2.415466639
0.0026585,16.21868781,-4.051026137,1.476195423
0.002659,8.728944772,-4.022107505,7.060982811
0.0026595,1.433843071,-3.835213,14.04092036
0.00266,-5.418947634,-3.543705726,18.71971202
0.0026605,-11.64275348,-3.16749115,19.5012669
0.002661,-17.1100645,-2.728468247,14.74909665
0.0026615,-21.74658103,-2.274876615,12.48843138
0.002662,-25.54736198,-1.830969304,13.93981196
0.0026625,-28.5108734,-1.365537859,14.60538502
0.002663,-30.60677422,-0.893743156,13.90261008
0.0026635,-31.83225824,-0.433512572,11.75219434
0.002664,-32.21423408,0.014793205,10.85475739
0.0026645,-31.77674665,0.456240034,11.59961728
0.002665,-30.55339558,0.863351581,9.369541298
0.0026655,-28.6181428,1.215571866,7.232500067
0.002666,-26.07739868,1.510814656,5.049409262
0.0026665,-23.04627889,1.756616023,3.485469231
0.002667,-19.60620737,1.952206867,3.021477676
0.0026675,-15.84622287,2.098037533,2.391119949
0.002668,-11.86125209,2.193781492,1.415409311
0.0026685,-7.750882186,2.239095274,0.594967725
0.002669,-3.604831327,2.237377832,2.000342684
0.0026695,0.505357416,2.19694553,4.65995601
0.00267,4.523927735,2.132289063,6.907434045
0.0026705,8.411911008,2.059904552,6.097211888
0.002671,12.13115662,1.943133201,4.439090803
0.0026715,15.59496646,1.788511482,4.670807661
0.002672,18.74552411,1.616884822,5.720993679
0.0026725,21.56867017,1.441191032,8.914545996
0.002673,24.06932159,1.262144603,16.13380823
0.0026735,26.28411224,1.137239241,25.32582634
0.002674,28.341029,1.099946752,33.53868514
0.0026745,30.38796838,1.111116111,38.06312604
0.002675,32.47214709,1.140085424,36.16015518
0.0026755,34.57325973,1.125187643,32.54749445
0.002676,36.60584799,1.057115101,28.72222594
0.0026765,38.47468454,0.949716509,25.83947961
0.002677,40.07911972,0.774842236,22.92893589
0.0026775,41.32747715,0.567941822,18.61809274
0.002678,42.1410447,0.299142755,10.48763055
0.0026785,42.39672981,-0.027635411,0.873295577
0.002679,42.00066783,-0.416928122,-5.974723741
0.0026795,40.80705354,-0.877452807,-8.122155163
0.00268,38.75402728,-1.333870013,-9.103447202
0.0026805,35.88541186,-1.756106928,-8.76548004
0.002681,32.28032935,-2.131410143,-6.739241022
0.0026815,28.03383607,-2.447789276,-5.96104255
0.002682,23.2569697,-2.698517038,-5.302493608
0.0026825,18.07659049,-2.882163525,-5.588297231
0.002683,12.61554199,-3.001990158,-4.311315226
0.0026835,6.999346222,-3.052406606,-2.290174006
0.002684,1.360664738,-3.028999026,-0.26733904
0.0026845,-4.170637952,-2.93365852,0.390008926
0.002685,-9.467493465,-2.774573106,3.134524161
0.0026855,-14.38064885,-2.509842918,9.582843941
0.002686,-18.72299663,-2.159302862,13.86012228
0.0026865,-22.36391062,-1.771507174,16.39427988
0.002687,-25.23698295,-1.32864846,19.21818013
0.0026875,-27.24574018,-0.833554094,22.98276921
0.002688,-28.30944338,-0.314128936,23.82796674
0.0026885,-28.40436308,0.20349809,19.04919237
0.002689,-27.58968259,0.664966372,16.63628895
0.0026895,-25.96243006,1.088309396,15.78036707
0.00269,-23.59284108,1.461576182,11.42653941
0.0026905,-20.60396467,1.752394917,6.343022373
0.002691,-17.15811956,1.95752425,5.634091168
0.0026915,-13.3891631,2.106939464,9.252499991
0.002692,-9.360224493,2.245130157,14.87368471
0.0026925,-5.047069241,2.411497937,19.78120455
0.002693,-0.432782054,2.571216744,23.91546858
0.0026935,4.468463759,2.726435625,27.72325934
0.002694,9.642781874,2.865939151,32.64522593
0.0026945,15.05053738,2.961172202,35.03730685
0.002695,20.60914402,3.030609537,35.36048444
0.0026955,26.25344755,3.057240705,37.1102527
0.002696,31.91824278,3.053422517,39.56807503
0.0026965,37.53894867,3.011952643,43.93327759
0.002697,43.06323324,2.955842687,46.73284235
0.0026975,48.46758311,2.881791708,47.9603239
0.002698,53.69617535,2.755555161,46.84484317
0.0026985,58.6417841,2.564663449,44.40856563
0.002699,63.1818638,2.330907677,38.7800652
0.0026995,67.19261665,1.981636634,31.22979598
0.0027,70.45782416,1.528607964,21.74128333
0.0027005,72.78440644,0.966667388,14.56011895
0.002701,74.00489557,0.350200115,9.197705135
0.0027015,74.07723517,-0.285860511,2.040743923
0.002702,72.91150069,-0.971397541,-0.908251613
0.0027025,70.46937011,-1.658311723,2.383592345
0.002703,66.81204006,-2.281537455,6.194213579
0.0027035,62.08594882,-2.807920378,9.653526054
0.002704,56.48359238,-3.22380601,17.37106263
0.0027045,50.21123195,-3.53176651,22.61862152
0.002705,43.50614897,-3.68824984,26.5009047
0.0027055,36.63224782,-3.703259133,30.80213066
0.002706,29.84353953,-3.603936649,37.39293322
0.0027065,23.36435343,-3.372862577,44.01103104
0.002707,17.43756649,-3.013798742,48.12151241
0.0027075,12.24827457,-2.580612654,49.02096632
0.002708,7.89905977,-2.106218556,47.82659297
0.0027085,4.437919357,-1.634071073,44.33274508
0.002709,1.83625251,-1.191544928,40.39225328
0.0027095,0.028931194,-0.764887059,34.85434352
0.00271,-1.035315954,-0.393741876,27.22184926
0.0027105,-1.49451078,-0.116629167,22.08741776
0.002711,-1.487448732,0.12419492,16.47324094
0.0027115,-1.073309157,0.311170836,8.608711549
0.002712,-0.401980416,0.387663363,0.856564309
0.0027125,0.315209026,0.383757459,-6.695688435
0.002713,0.957920054,0.305007886,-16.54431974
0.0027135,1.369899718,0.131197026,-25.67685914
0.002714,1.376921552,-0.131747013,-34.48016208
0.0027145,0.818257085,-0.47654468,-38.59485742
0.002715,-0.409345307,-0.847756309,-40.22232843
0.0027155,-2.317317396,-1.211039435,-42.3744861
0.002716,-4.897084028,-1.576053328,-45.79343658
0.0027165,-8.146253746,-1.930125863,-48.75504038
0.002717,-12.03164892,-2.262417799,-49.85404051
0.0027175,-16.49533155,-2.548126689,-50.40448139
0.002718,-21.44367582,-2.78710804,-51.04346903
0.0027185,-26.78837837,-2.976061589,-51.63694697
0.002719,-32.43990583,-3.118518115,-53.27531624
0.0027195,-38.30426618,-3.206604342,-56.52689138
0.00272,-44.28474883,-3.258025773,-62.97308186
0.0027205,-50.36334138,-3.303935832,-67.06254447
0.002721,-56.53269786,-3.343462136,-69.54791702
0.0027215,-62.75379242,-3.362693105,-71.75363141
0.002722,-68.95591934,-3.334677958,-69.7065661
0.0027225,-75.03713794,-3.222763446,-67.01418588
0.002723,-80.86460633,-3.041965015,-65.97868801
0.0027235,-86.27198905,-2.785266074,-63.28056166
0.002724,-91.0990723,-2.43822861,-59.17340867
0.0027245,-95.198927,-2.00040357,-54.54749928
0.002725,-98.43790886,-1.48533086,-50.72125029
0.0027255,-100.6956583,-0.920539342,-46.58677762
0.002726,-101.8713012,-0.338916829,-42.80353545
0.0027265,-101.934168,0.272038126,-39.3267657
0.002727,-100.8743338,0.884459317,-40.00568704
0.0027275,-98.71041719,1.468453033,-41.29821529
0.002728,-95.49613986,2.003798043,-39.27548092
0.0027285,-91.32032662,2.479945592,-38.37727397
0.002729,-86.30690544,2.896019404,-39.26588346
0.0027295,-80.59671535,3.250305724,-41.69566731
0.00273,-74.32300084,3.502606915,-47.47084628
0.0027305,-67.70588164,3.629740616,-57.46359551
0.002731,-60.98563368,3.617349743,-67.26062921
0.0027315,-54.41648297,3.457550159,-75.20454052
0.002732,-48.26660563,3.148930673,-81.76740342
0.0027325,-42.81812788,2.69655304,-87.29039983
0.002733,-38.32681162,2.13818543,-91.02525373
0.0027335,-34.90803,1.53686848,-91.73995989
0.002734,-32.6394826,0.906130169,-92.06787865
0.0027345,-31.56331466,0.26095514,-93.29544075
0.002735,-31.68519107,-0.380917299,-94.41852114
0.0027355,-32.97429636,-0.998993172,-93.08501983
0.002736,-35.36333476,-1.570023819,-88.59366571
0.0027365,-38.74623247,-2.060486004,-84.80561686
0.002737,-42.93483608,-2.445100438,-81.02936477
0.0027375,-47.72640201,-2.72047041,-77.1408149
0.002738,-52.93806666,-2.896040558,-75.25536901
0.0027385,-58.40684643,-2.994096872,-74.47226433
0.002739,-63.98481127,-3.028222886,-77.36057969
0.0027395,-69.58925576,-3.017078715,-83.61384181
0.00274,-75.1989837,-3.008850116,-88.88634534
0.0027405,-80.80736152,-3.024595522,-93.46062615
0.002741,-86.42179017,-3.057363089,-96.6932545
0.0027415,-92.06370502,-3.072190696,-99.42885858
0.002742,-97.71609954,-3.027533018,-103.306814
0.0027425,-103.265087,-2.954799339,-107.3407805
0.002743,-108.6788792,-2.881805255,-112.0697137
0.0027435,-113.9449941,-2.813012186,-114.0273668
0.002744,-119.0670659,-2.730049181,-117.3229857
0.0027445,-124.0233166,-2.619815848,-121.1785099
0.002745,-128.7560709,-2.490886294,-125.8017161
0.0027455,-133.2332283,-2.34365135,-128.6436484
0.002746,-137.4293855,-2.183881524,-131.0945475
0.0027465,-141.326953,-2.02254798,-133.2955859
0.002747,-144.9327458,-1.857505556,-132.9794524
0.0027475,-148.1966116,-1.664054582,-131.2537928
